,tweet_created_at,tweet_user_id,tweet_entities,tweet_public_metrics,tweet_text,tweet_annotations,tweet_user_id,tweet_user_name,tweet_user_metrics,tweet_user_verified
25,2022-04-16 23:56:17+00:00,1068563533003137025,"{'cashtags': [{'start': 52, 'end': 57, 'tag': 'TSLA'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'robinivski', 'id': '836650959187103744'}, {'start': 20, 'end': 29, 'username': 'TashaARK', 'id': '2263452746'}]}","{'retweet_count': 12, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @robinivski: Hey @TashaARK - can you help me? My $TSLA model has a $3 billion drop in operational cash flow for 22Q1 compared to 21Q4. C…,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894852779900928', 'name': 'Stocks & indices', 'description': 'Stocks'}}, {'domain': {'id': '166', 'name': 'Stocks', 'description': 'for individual and types of stocks, e.g., $TRX, $QQQ'}, 'entity': {'id': '1301568510271709184', 'name': '$TSLA'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '788929372342263808', 'name': 'Cheddar', 'description': 'Cheddar'}}]",1068563533003137025,Everyone Says “Hi” 🇺🇦,"{'followers_count': 1020, 'following_count': 4999, 'tweet_count': 72656, 'listed_count': 12}",False
26,2022-04-16 23:56:14+00:00,1106959667702444032,"{'cashtags': [{'start': 42, 'end': 47, 'tag': 'tsla'}], 'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/dGdM3sygnp', 'expanded_url': 'https://twitter.com/adamhoov/status/1515452033125421056', 'display_url': 'twitter.com/adamhoov/statu…'}]}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","When you’ve lost splitty mcsplittsville…

$tsla https://t.co/dGdM3sygnp","[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894852779900928', 'name': 'Stocks & indices', 'description': 'Stocks'}}, {'domain': {'id': '166', 'name': 'Stocks', 'description': 'for individual and types of stocks, e.g., $TRX, $QQQ'}, 'entity': {'id': '1301568510271709184', 'name': '$TSLA'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781972125171060736', 'name': 'Auto'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781972125179518977', 'name': 'Auto Manufacturer'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10044387802', 'name': 'Tesla - Model 3'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '788929372342263808', 'name': 'Cheddar', 'description': 'Cheddar'}}]",1106959667702444032,Rick Bomstein,"{'followers_count': 3155, 'following_count': 870, 'tweet_count': 18365, 'listed_count': 52}",False
27,2022-04-16 23:56:12+00:00,1481776651885293568,"{'cashtags': [{'start': 38, 'end': 43, 'tag': 'TSLA'}, {'start': 70, 'end': 75, 'tag': 'TWTR'}], 'annotations': [{'start': 38, 'end': 42, 'probability': 0.5081, 'type': 'Organization', 'normalized_text': '$TSLA'}, {'start': 70, 'end': 74, 'probability': 0.5003, 'type': 'Organization', 'normalized_text': '$TWTR'}, {'start': 145, 'end': 149, 'probability': 0.7569, 'type': 'Organization', 'normalized_text': 'Tesla'}, {'start': 165, 'end': 171, 'probability': 0.7047, 'type': 'Product', 'normalized_text': 'Twitter'}], 'urls': [{'start': 174, 'end': 197, 'url': 'https://t.co/0w25LVR94d', 'expanded_url': 'https://twitter.com/PeterLBrandt/status/1515477781055897603', 'display_url': 'twitter.com/PeterLBrandt/s…'}], 'mentions': [{'start': 120, 'end': 129, 'username': 'elonmusk', 'id': '44196397'}]}","{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","The sensible response to this is that $TSLA stock is over priced, and $TWTR stock is underpriced.

That is probably why @elonmusk sold shares of Tesla to buy 10% of Twitter. https://t.co/0w25LVR94d","[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '984848492387483648', 'name': 'TWTR Earnings', 'description': 'TWTR Earnings'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894852779900928', 'name': 'Stocks & indices', 'description': 'Stocks'}}, {'domain': {'id': '166', 'name': 'Stocks', 'description': 'for individual and types of stocks, e.g., $TRX, $QQQ'}, 'entity': {'id': '1301568510271709184', 'name': '$TSLA'}}, {'domain': {'id': '166', 'name': 'Stocks', 'description': 'for individual and types of stocks, e.g., $TRX, $QQQ'}, 'entity': {'id': '1303034843911995392', 'name': '$TWTR'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '808713037230157824', 'name': 'Elon Musk', 'description': 'Elon Musk'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781972125171060736', 'name': 'Auto'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781972125179518977', 'name': 'Auto Manufacturer'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847528391163092993', 'name': 'Automotive', 'description': 'Car culture'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847528576551337984', 'name': 'Hybrid and electric vehicles', 'description': 'Hybrid and electric vehicles'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847528646185070592', 'name': 'Luxury Cars', 'description': 'Luxury'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857878777191211008', 'name': 'Leadership', 'description': 'Leadership'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '857879456773357569', 'name': 'Technology', 'description': 'Technology'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '984848492387483648', 'name': 'TWTR Earnings', 'description': 'TWTR Earnings'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}]",1481776651885293568,the Newslettr,"{'followers_count': 17, 'following_count': 50, 'tweet_count': 263, 'listed_count': 0}",False
28,2022-04-16 23:56:09+00:00,1477729976803901440,"{'annotations': [{'start': 37, 'end': 40, 'probability': 0.8313, 'type': 'Person', 'normalized_text': 'Elon'}, {'start': 130, 'end': 138, 'probability': 0.9418, 'type': 'Person', 'normalized_text': 'Larry Ell'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'garyblack00', 'id': '1161703589942878208'}]}","{'retweet_count': 62, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @garyblack00: So what is Plan B?  Elon’s not about to give up so fast. My bet: He pairs up with 1-2 PE partners and his friend Larry Ell…,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '984848492387483648', 'name': 'TWTR Earnings', 'description': 'TWTR Earnings'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894852779900928', 'name': 'Stocks & indices', 'description': 'Stocks'}}, {'domain': {'id': '166', 'name': 'Stocks', 'description': 'for individual and types of stocks, e.g., $TRX, $QQQ'}, 'entity': {'id': '1301568510271709184', 'name': '$TSLA'}}, {'domain': {'id': '166', 'name': 'Stocks', 'description': 'for individual and types of stocks, e.g., $TRX, $QQQ'}, 'entity': {'id': '1303034843911995392', 'name': '$TWTR'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '808713037230157824', 'name': 'Elon Musk', 'description': 'Elon Musk'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781972125171060736', 'name': 'Auto'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781972125179518977', 'name': 'Auto Manufacturer'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847528391163092993', 'name': 'Automotive', 'description': 'Car culture'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847528576551337984', 'name': 'Hybrid and electric vehicles', 'description': 'Hybrid and electric vehicles'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847528646185070592', 'name': 'Luxury Cars', 'description': 'Luxury'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857878777191211008', 'name': 'Leadership', 'description': 'Leadership'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '857879456773357569', 'name': 'Technology', 'description': 'Technology'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '984848492387483648', 'name': 'TWTR Earnings', 'description': 'TWTR Earnings'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}]",1477729976803901440,🇷🇺 Vegan Investor (Lathmar Lala),"{'followers_count': 83, 'following_count': 1995, 'tweet_count': 4607, 'listed_count': 6}",False
29,2022-04-16 23:56:01+00:00,28030691,"{'cashtags': [{'start': 69, 'end': 74, 'tag': 'TSLA'}], 'annotations': [{'start': 25, 'end': 33, 'probability': 0.9238, 'type': 'Person', 'normalized_text': 'Elon Musk'}, {'start': 69, 'end': 73, 'probability': 0.7444, 'type': 'Organization', 'normalized_text': '$TSLA'}, {'start': 101, 'end': 107, 'probability': 0.4901, 'type': 'Product', 'normalized_text': 'Twitter'}], 'urls': [{'start': 110, 'end': 133, 'url': 'https://t.co/Hiyf2OUvPz', 'expanded_url': 'https://www.wsj.com/articles/meet-the-twitter-army-of-elon-musk-superfans-11650137427', 'display_url': 'wsj.com/articles/meet-…'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'garyblack00', 'id': '1161703589942878208'}]}","{'retweet_count': 15, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @garyblack00: Who has Elon Musk’s attention? Here’s the group the $TSLA boss talks to the most on Twitter. https://t.co/Hiyf2OUvPz,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894852779900928', 'name': 'Stocks & indices', 'description': 'Stocks'}}, {'domain': {'id': '166', 'name': 'Stocks', 'description': 'for individual and types of stocks, e.g., $TRX, $QQQ'}, 'entity': {'id': '1301568510271709184', 'name': '$TSLA'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '808713037230157824', 'name': 'Elon Musk', 'description': 'Elon Musk'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857878777191211008', 'name': 'Leadership', 'description': 'Leadership'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '857879456773357569', 'name': 'Technology', 'description': 'Technology'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '788929372342263808', 'name': 'Cheddar', 'description': 'Cheddar'}}]",28030691,Roger Cullman,"{'followers_count': 1384, 'following_count': 3124, 'tweet_count': 16784, 'listed_count': 71}",False
30,2022-04-16 23:55:55+00:00,336613672,"{'annotations': [{'start': 44, 'end': 52, 'probability': 0.7107, 'type': 'Person', 'normalized_text': 'Elon Musk'}], 'mentions': [{'start': 3, 'end': 13, 'username': 'PlainSite', 'id': '398437761'}]}","{'retweet_count': 167, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @PlainSite: Between April 1 and April 5, Elon Musk lost an important motion in federal court—in secret. As you can see, Document 387 is…","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '808713037230157824', 'name': 'Elon Musk', 'description': 'Elon Musk'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857878777191211008', 'name': 'Leadership', 'description': 'Leadership'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '857879456773357569', 'name': 'Technology', 'description': 'Technology'}}]",336613672,J❤️🇺🇸46,"{'followers_count': 753, 'following_count': 2163, 'tweet_count': 43126, 'listed_count': 7}",False
31,2022-04-16 23:55:50+00:00,1425872889366994946,"{'cashtags': [{'start': 45, 'end': 50, 'tag': 'TSLA'}], 'annotations': [{'start': 45, 'end': 49, 'probability': 0.6868, 'type': 'Organization', 'normalized_text': '$TSLA'}], 'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/jXre87dik3', 'expanded_url': 'https://www.reuters.com/business/autos-transportation/tesla-looks-resume-production-shanghai-plant-april-18-sources-2022-04-15/?taid=625967a500745e00012b908d&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter', 'display_url': 'reuters.com/business/autos…'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'garyblack00', 'id': '1161703589942878208'}]}","{'retweet_count': 170, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @garyblack00: Obviously very positive for $TSLA if true. https://t.co/jXre87dik3,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894852779900928', 'name': 'Stocks & indices', 'description': 'Stocks'}}, {'domain': {'id': '166', 'name': 'Stocks', 'description': 'for individual and types of stocks, e.g., $TRX, $QQQ'}, 'entity': {'id': '1301568510271709184', 'name': '$TSLA'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '788929372342263808', 'name': 'Cheddar', 'description': 'Cheddar'}}]",1425872889366994946,john petrou,"{'followers_count': 37, 'following_count': 45, 'tweet_count': 5966, 'listed_count': 2}",False
32,2022-04-16 23:55:49+00:00,468965627,"{'annotations': [{'start': 44, 'end': 52, 'probability': 0.7107, 'type': 'Person', 'normalized_text': 'Elon Musk'}], 'mentions': [{'start': 3, 'end': 13, 'username': 'PlainSite', 'id': '398437761'}]}","{'retweet_count': 167, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @PlainSite: Between April 1 and April 5, Elon Musk lost an important motion in federal court—in secret. As you can see, Document 387 is…","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '808713037230157824', 'name': 'Elon Musk', 'description': 'Elon Musk'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857878777191211008', 'name': 'Leadership', 'description': 'Leadership'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '857879456773357569', 'name': 'Technology', 'description': 'Technology'}}]",468965627,Tricia Cyman,"{'followers_count': 112, 'following_count': 441, 'tweet_count': 18332, 'listed_count': 0}",False
33,2022-04-16 23:55:47+00:00,1400575184420102150,"{'cashtags': [{'start': 199, 'end': 204, 'tag': 'TSLA'}], 'annotations': [{'start': 5, 'end': 24, 'probability': 0.3746, 'type': 'Product', 'normalized_text': 'Tesla Wall connector'}], 'urls': [{'start': 215, 'end': 238, 'url': 'https://t.co/04YUCuKbY1', 'expanded_url': 'https://twitter.com/SizeMichael/status/1515479094435237895/photo/1', 'display_url': 'pic.twitter.com/04YUCuKbY1'}], 'mentions': [{'start': 205, 'end': 214, 'username': 'elonmusk', 'id': '44196397'}]}","{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 1}","The ""Tesla Wall connector"" just passes AC straight to the car, right?

Why can't the mobile connector do the same, and be just be a cable? Why does it have to be a multi hundred dollar piece of kit? $TSLA @elonmusk https://t.co/04YUCuKbY1","[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894852779900928', 'name': 'Stocks & indices', 'description': 'Stocks'}}, {'domain': {'id': '166', 'name': 'Stocks', 'description': 'for individual and types of stocks, e.g., $TRX, $QQQ'}, 'entity': {'id': '1301568510271709184', 'name': '$TSLA'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '808713037230157824', 'name': 'Elon Musk', 'description': 'Elon Musk'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781972125171060736', 'name': 'Auto'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781972125179518977', 'name': 'Auto Manufacturer'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847528391163092993', 'name': 'Automotive', 'description': 'Car culture'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847528576551337984', 'name': 'Hybrid and electric vehicles', 'description': 'Hybrid and electric vehicles'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847528646185070592', 'name': 'Luxury Cars', 'description': 'Luxury'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857878777191211008', 'name': 'Leadership', 'description': 'Leadership'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '857879456773357569', 'name': 'Technology', 'description': 'Technology'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '788929372342263808', 'name': 'Cheddar', 'description': 'Cheddar'}}]",1400575184420102150,Michael Size,"{'followers_count': 240, 'following_count': 166, 'tweet_count': 9777, 'listed_count': 2}",False
34,2022-04-16 23:55:37+00:00,1355754191797460992,"{'cashtags': [{'start': 39, 'end': 44, 'tag': 'TSLA'}], 'annotations': [{'start': 19, 'end': 21, 'probability': 0.446, 'type': 'Organization', 'normalized_text': 'Ark'}, {'start': 39, 'end': 43, 'probability': 0.7957, 'type': 'Organization', 'normalized_text': '$TSLA'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'TSLAFanMtl', 'id': '435266378'}]}","{'retweet_count': 69, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @TSLAFanMtl: So Ark's base case for $TSLA is $22k/shr in 2030.,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894852779900928', 'name': 'Stocks & indices', 'description': 'Stocks'}}, {'domain': {'id': '166', 'name': 'Stocks', 'description': 'for individual and types of stocks, e.g., $TRX, $QQQ'}, 'entity': {'id': '1301568510271709184', 'name': '$TSLA'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044199219', 'name': 'Tesla Motors'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '788929372342263808', 'name': 'Cheddar', 'description': 'Cheddar'}}]",1355754191797460992,Mikesace,"{'followers_count': 224, 'following_count': 916, 'tweet_count': 11025, 'listed_count': 15}",False
